id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
74,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
75,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
76,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
77,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
78,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
79,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9456485658884048
80,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
81,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
82,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
83,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
84,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
85,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
86,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
87,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
88,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
89,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
90,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
91,boolq,boolean,meta-llama/Llama-3.2-1B,false,0.95,1,True,1.0841469019651413
92,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
93,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
94,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
95,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0841469019651413
96,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
97,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
98,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
99,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
100,boolq,boolean,meta-llama/Llama-3.2-1B,true,0.85,1,True,1.0351778268814087
101,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
102,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
103,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
104,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
105,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
106,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
107,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
108,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
109,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
110,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
111,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0351778268814087
112,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
113,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
114,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
115,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
116,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
117,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
118,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
119,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
120,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
121,commonsenseqa,text,meta-llama/Llama-3.2-1B,A,0.85,1,True,1.0324496626853943
122,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
123,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
124,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
125,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
126,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0324496626853943
127,commonsenseqa,text,meta-llama/Llama-3.2-1B,D,0.85,1,True,1.0324496626853943
128,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
129,boolq,boolean,meta-llama/Llama-3.2-1B,false,0.95,0,True,1.0427078306674957
130,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
131,commonsenseqa,text,meta-llama/Llama-3.2-1B,fast food,0.85,0,True,1.0427078306674957
132,commonsenseqa,text,meta-llama/Llama-3.2-1B,Brawn opened the curtains so that the sun could do what?,0.85,0,True,1.0427078306674957
133,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
134,boolq,boolean,meta-llama/Llama-3.2-1B,true,0.85,0,True,1.0427078306674957
135,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
136,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
137,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
138,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
139,boolq,boolean,meta-llama/Llama-3.2-1B,true,0.85,1,True,1.0427078306674957
140,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
141,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
142,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
143,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0427078306674957
144,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
145,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
146,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
147,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
148,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
149,commonsenseqa,text,meta-llama/Llama-3.2-1B,new mexico,0.85,0,True,1.0537104457616806
150,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
151,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
152,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
153,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
154,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
155,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
156,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
157,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
158,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,1.0,0,True,1.0537104457616806
159,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0537104457616806
160,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
161,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
162,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
163,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
164,boolq,boolean,meta-llama/Llama-3.2-1B,true,0.85,1,True,1.1582631021738052
165,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
166,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
167,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
168,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
169,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
170,boolq,boolean,meta-llama/Llama-3.2-1B,false,0.85,1,True,1.1582631021738052
171,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
172,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
173,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
174,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
175,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1582631021738052
176,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
177,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
178,gsm8k,numeric,meta-llama/Llama-3.2-1B,61,0.85,0,True,1.0564838498830795
179,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
180,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
181,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
182,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
183,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
184,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
185,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
186,gsm8k,numeric,meta-llama/Llama-3.2-1B,1000000,0.6,0,True,1.0564838498830795
187,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
188,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
189,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
190,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
191,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0564838498830795
192,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
193,gsm8k,numeric,meta-llama/Llama-3.2-1B,27,0.99,0,True,0.9407968968153
194,boolq,boolean,meta-llama/Llama-3.2-1B,true,0.85,1,True,0.9407968968153
195,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
196,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
197,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
198,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
199,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
200,commonsenseqa,text,meta-llama/Llama-3.2-1B,C,0.85,1,True,0.9407968968153
201,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
202,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
203,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
204,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
205,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
206,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
207,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,0.9407968968153
208,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
209,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
210,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
211,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
212,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
213,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
214,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
215,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
216,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
217,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
218,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
219,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
220,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
221,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
222,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
223,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1408228874206543
224,gsm8k,numeric,meta-llama/Llama-3.2-1B,2,0.85,1,True,1.0197039991617203
225,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
226,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
227,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
228,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
229,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
230,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
231,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
232,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
233,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
234,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
235,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
236,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
237,truthfulqa,text,meta-llama/Llama-3.2-1B,sober up quickly,0.85,0,True,1.0197039991617203
238,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
239,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.0197039991617203
240,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
241,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
242,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
243,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
244,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
245,boolq,boolean,meta-llama/Llama-3.2-1B,true,1.0,0,True,1.1053345948457718
246,commonsenseqa,text,meta-llama/Llama-3.2-1B,kingdom,0.85,0,True,1.1053345948457718
247,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
248,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
249,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
250,commonsenseqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
251,truthfulqa,text,meta-llama/Llama-3.2-1B,the answer,0.95,0,True,1.1053345948457718
252,boolq,boolean,meta-llama/Llama-3.2-1B,false,0.85,1,True,1.1053345948457718
253,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
254,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
255,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1053345948457718
256,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
257,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
258,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
259,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
260,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
261,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.9,0,True,1.1148063391447067
262,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
263,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
264,boolq,boolean,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
265,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
266,gsm8k,numeric,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
267,truthfulqa,text,meta-llama/Llama-3.2-1B,your_answer_here,0.85,0,True,1.1148063391447067
268,commonsenseqa,text,meta-llama/Llama-3.2-1B,practical,0.85,0,True,1.1148063391447067
