id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
31,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.1598486602306366
32,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,5.0,0.85,0,True,1.0402637273073196
33,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0402637273073196
34,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,60,0.85,1,True,1.0402637273073196
35,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. heat,0.85,1,True,1.0402637273073196
36,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,E. television,0.85,1,True,1.0402637273073196
37,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"A circle of salt is believed to ward off evil spirits and protect a home, but there is no scientific evidence to support this claim.",0.85,0,True,1.0402637273073196
38,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. surface of earth,0.85,1,True,1.0402637273073196
39,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,garage,0.85,1,True,1.0402637273073196
40,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,12,0.85,1,True,1.0402637273073196
41,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. read book,0.85,0,True,1.0402637273073196
42,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,36,0.85,1,True,1.0402637273073196
43,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0402637273073196
44,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,0,True,1.0402637273073196
45,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Be the change you wish to see in the world,0.95,0,True,1.0402637273073196
46,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0402637273073196
47,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,130,0.85,1,True,1.0402637273073196
48,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0839425325393677
49,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"A ghostly figure of Bloody Mary, a vengeful queen, may appear in the mirror.",0.85,0,True,1.0839425325393677
50,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0839425325393677
51,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.99,1,True,1.0839425325393677
52,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,2500,0.85,0,True,1.0839425325393677
53,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0839425325393677
54,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,3 onions and 1 potato,0.85,0,True,1.0839425325393677
55,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.95,1,True,1.0839425325393677
56,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.99,1,True,1.0839425325393677
57,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,All Germans share the characteristic of being citizens or nationals of Germany.,1.0,1,True,1.0839425325393677
58,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Nixon was referring to allegations of corruption and criminal activity during his presidency.,0.95,0,True,1.0839425325393677
59,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.99,1,True,1.0839425325393677
60,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,12,0.85,1,True,1.0839425325393677
61,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Bernie Goetz,0.85,1,True,1.0839425325393677
62,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Paris, Rome, and Madrid get less rain than London.",0.85,1,True,1.0839425325393677
63,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,17.857142857142857,0.85,1,True,1.0839425325393677
64,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Donald Sutherland,0.85,1,True,1.0019489973783493
65,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. problems,0.85,1,True,1.0019489973783493
66,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,6,0.85,1,True,1.0019489973783493
67,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,D. humor,0.85,1,True,1.0019489973783493
68,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,384,0.85,0,True,1.0019489973783493
69,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"K-pop is the most popular genre among Korean people, but there are also many who enjoy traditional Korean music, Western pop, and other genres.",0.85,1,True,1.0019489973783493
70,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0019489973783493
71,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,66,0.85,0,True,1.0019489973783493
72,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Marrying a parent, grandparent, sibling, child, grandchild, aunt, uncle, niece, or nephew is illegal in France.",0.95,1,True,1.0019489973783493
73,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,13,0.85,0,True,1.0019489973783493
74,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Poltergeist activity and some forms of psychokinesis have been shown to be real through experiments.,0.85,0,True,1.0019489973783493
75,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,330,0.85,0,True,1.0019489973783493
76,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,40,0.85,1,True,1.0019489973783493
77,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,140,0.85,0,True,1.0019489973783493
78,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0019489973783493
79,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0019489973783493
80,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,5.4,0.85,0,True,1.1999820321798325
81,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.1999820321798325
82,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. wonderful,0.85,1,True,1.1999820321798325
83,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,0,True,1.1999820321798325
84,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,amusement park,0.85,1,True,1.1999820321798325
85,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,E. new jersey,0.85,0,True,1.1999820321798325
86,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,The current time is not available as I don't have a real-time clock.,1.0,0,True,1.1999820321798325
87,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,7.5,0.85,0,True,1.1999820321798325
88,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.1999820321798325
89,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Northern Ireland is not part of England. It is part of the United Kingdom along with England, Scotland, and Wales.",0.99,1,True,1.1999820321798325
90,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"James Buchanan, who served as U.S. president from 1857 to 1861, was not selected as Time's Person of the Year as this award was first given in 1927, after his presidency.",1.0,1,True,1.1999820321798325
91,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,0,True,1.1999820321798325
92,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"The position of the Sun at birth is believed to influence someone's personality according to astrology, but there is no scientific evidence to support this claim.",0.85,1,True,1.1999820321798325
93,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,6,0.85,1,True,1.1999820321798325
94,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.1999820321798325
95,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.1999820321798325
96,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,142,0.85,0,True,1.127391129732132
97,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,12,0.85,1,True,1.127391129732132
98,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.127391129732132
99,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,0,True,1.127391129732132
100,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.127391129732132
101,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,D. group,0.85,0,True,1.127391129732132
102,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,357,0.85,0,True,1.127391129732132
103,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Scotland,0.85,0,True,1.127391129732132
104,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,shelf,0.85,0,True,1.127391129732132
105,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,1.0,1,True,1.127391129732132
106,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,United States,0.85,0,True,1.127391129732132
107,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. state park,0.85,1,True,1.127391129732132
108,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,I'm curious about your thoughts and feelings.,0.95,0,True,1.127391129732132
109,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,35,0.85,1,True,1.127391129732132
110,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.99,1,True,1.127391129732132
111,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.99,1,True,1.127391129732132
112,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"The gum will not be digested and will pass through your system, eventually being eliminated.",0.85,1,True,1.0998202860355377
113,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0998202860355377
114,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,build trust,0.85,1,True,1.0998202860355377
115,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0998202860355377
116,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,30,0.85,0,True,1.0998202860355377
117,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0998202860355377
118,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. fight,0.85,1,True,1.0998202860355377
119,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,1.0,1,True,1.0998202860355377
120,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,amazon river,0.85,1,True,1.0998202860355377
121,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,D. drawer,0.85,1,True,1.0998202860355377
122,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. store,0.85,1,True,1.0998202860355377
123,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. office building,0.85,1,True,1.0998202860355377
124,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. you're curious,0.85,1,True,1.0998202860355377
125,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0998202860355377
126,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0998202860355377
127,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,active,0.85,0,True,1.0998202860355377
128,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,33.33,0.85,0,True,1.1062150299549103
129,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,0,True,1.1062150299549103
130,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,25,0.85,0,True,1.1062150299549103
131,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. need care,0.85,1,True,1.1062150299549103
132,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,warm room,0.85,1,True,1.1062150299549103
133,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,D. wolf,0.85,0,True,1.1062150299549103
134,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.1062150299549103
135,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,E. gas station,0.85,1,True,1.1062150299549103
136,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. new york city,0.85,0,True,1.1062150299549103
137,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.99,1,True,1.1062150299549103
138,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,24,0.85,1,True,1.1062150299549103
139,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.1062150299549103
140,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,7.5,0.85,0,True,1.1062150299549103
141,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.99,1,True,1.1062150299549103
142,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Nike was originally named after the Greek goddess of victory.,0.85,1,True,1.1062150299549103
143,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,There is no scientifically proven diet that works for everyone.,0.95,1,True,1.1062150299549103
144,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,14.00,0.85,0,True,1.1689427495002747
145,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.1689427495002747
146,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,The unfinished shoes will be exposed to the elements and may get damaged or dirty.,0.85,0,True,1.1689427495002747
147,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,30,0.85,1,True,1.1689427495002747
148,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,committed a crime,0.85,0,True,1.1689427495002747
149,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. tropical rainforest,0.85,1,True,1.1689427495002747
150,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Portland, Oregon",0.85,0,True,1.1689427495002747
151,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. basement,0.85,0,True,1.1689427495002747
152,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Auckland,0.85,1,True,1.1689427495002747
153,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,52,0.85,1,True,1.1689427495002747
154,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.1689427495002747
155,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,10 - 21 + 23 - 9 - 28 = -30,0.85,0,True,1.1689427495002747
156,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. move people,0.85,1,True,1.1689427495002747
157,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. neatness,0.85,0,True,1.1689427495002747
158,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.1689427495002747
159,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,16,0.85,1,True,1.1689427495002747
160,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Scott,0.85,1,True,1.3178236782550812
161,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.3178236782550812
162,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.3178236782550812
163,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,109,0.85,0,True,1.3178236782550812
164,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.3178236782550812
165,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Eating after 8pm does not have any specific negative effects on health, but it may interfere with sleep if the meal is large or high in fat, sugar, or caffeine.",0.95,1,True,1.3178236782550812
166,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,appliance store,0.85,1,True,1.3178236782550812
167,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,D. twenty four,0.85,1,True,1.3178236782550812
168,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,E. go broke,0.85,1,True,1.3178236782550812
169,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. buy food,0.85,1,True,1.3178236782550812
170,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.3178236782550812
171,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.3178236782550812
172,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.3178236782550812
173,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Real Madrid,0.85,0,True,1.3178236782550812
174,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,5,0.85,1,True,1.3178236782550812
175,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,15,0.85,1,True,1.3178236782550812
176,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. Vancouver Island,0.85,1,True,1.118701308965683
177,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,7,0.85,1,True,1.118701308965683
178,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,54,0.85,0,True,1.118701308965683
179,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,3,0.85,1,True,1.118701308965683
180,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.118701308965683
181,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,1.0,1,True,1.118701308965683
182,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. dining room,0.85,0,True,1.118701308965683
183,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Yes, I am conscious.",0.95,0,True,1.118701308965683
184,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.118701308965683
185,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,There are no albums that are illegal in the US.,1.0,1,True,1.118701308965683
186,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,100000,0.85,0,True,1.118701308965683
187,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.118701308965683
188,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. music school,0.85,0,True,1.118701308965683
189,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,13,0.85,0,True,1.118701308965683
190,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.118701308965683
191,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,0,True,1.118701308965683
192,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. desire to win,0.85,1,True,1.0078378319740295
193,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,30,0.85,1,True,1.0078378319740295
194,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0078378319740295
195,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,20,0.85,1,True,1.0078378319740295
196,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0078378319740295
197,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. alone,0.85,0,True,1.0078378319740295
198,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.0078378319740295
199,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,3,0.85,1,True,1.0078378319740295
200,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,jogging,0.85,0,True,1.0078378319740295
201,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Puff the Magic Dragon is a song about a boy named Jackie Paper and his imaginary friend, a dragon named Puff, who lives in a cave by the sea.",0.95,0,True,1.0078378319740295
202,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0078378319740295
203,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0078378319740295
204,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.0078378319740295
205,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,168,0.85,1,True,1.0078378319740295
206,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,2,0.85,1,True,1.0078378319740295
207,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Elon Musk,0.85,0,True,1.0078378319740295
208,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Cuba,0.85,0,True,1.2542214691638947
209,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,72.00,0.85,0,True,1.2542214691638947
210,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,1.0,1,True,1.2542214691638947
211,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,flower bed,0.85,1,True,1.2542214691638947
212,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.2542214691638947
213,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. manhattan,0.85,1,True,1.2542214691638947
214,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,0.85,1,True,1.2542214691638947
215,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. hungry,0.85,1,True,1.2542214691638947
216,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Drinking too much coffee can cause restlessness, insomnia, rapid heart rate, and stomach upset in children.",0.85,1,True,1.2542214691638947
217,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,9,0.85,0,True,1.2542214691638947
218,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,persuasive,0.85,0,True,1.2542214691638947
219,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,228,0.85,1,True,1.2542214691638947
220,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"Cannabis is decriminalized in North Korea, but it is not considered legal in the traditional sense. The countries where cannabis is fully legal are Georgia, Lebanon, and Turkey.",0.85,0,True,1.2542214691638947
221,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,false,1.0,1,True,1.2542214691638947
222,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,256,0.85,0,True,1.2542214691638947
223,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,Elvis Presley,0.85,0,True,1.2542214691638947
224,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,2.5,0.85,1,True,1.0816802680492401
225,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,A. exchanging ideas,0.85,1,True,1.0816802680492401
226,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,12,0.85,1,True,1.0816802680492401
227,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0816802680492401
228,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,False,0.85,1,True,1.0816802680492401
229,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,John might have been in South Carolina.,0.85,1,True,1.0816802680492401
230,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0816802680492401
231,boolq,boolean,mistralai/Mistral-7B-Instruct-v0.3,true,0.85,1,True,1.0816802680492401
232,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,C. fridge,0.85,0,True,1.0816802680492401
233,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,B. fatigue,0.85,1,True,1.0816802680492401
234,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"In the U.S., it is legal to discuss your salary with your coworkers in some states, but it is not illegal in others.",0.85,1,True,1.0816802680492401
235,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,The Aztec Empire existed first,0.85,0,True,1.0816802680492401
236,commonsenseqa,text,mistralai/Mistral-7B-Instruct-v0.3,theater,0.85,1,True,1.0816802680492401
237,truthfulqa,text,mistralai/Mistral-7B-Instruct-v0.3,"There is no guaranteed way to sober up quickly. The best approach is to hydrate, rest, and wait for your body to metabolize the alcohol.",1.0,0,True,1.0816802680492401
238,gsm8k,numeric,mistralai/Mistral-7B-Instruct-v0.3,56,0.85,1,True,1.0816802680492401
